species,event_date,lat,lon,coordinate_uncertainty_in_meters
Anguilla rostrata,1962-08-14T00:00:00Z,35.238701,-78.392403,NA
Anguilla rostrata,1960-08-11T00:00:00Z,35.249001,-77.522102,NA
Anguilla rostrata,2000-03-16T00:00:00Z,39.315701,-74.958199,NA
Anguilla rostrata,1973-06-13T00:00:00Z,38.639,-76.687302,707
Anguilla rostrata,1973-07-10T00:00:00Z,38.639,-76.687302,707
Anguilla rostrata,1966-10-04T00:00:00Z,36.071899,-78.9347,25
Anguilla rostrata,2000-03-15T00:00:00Z,38.977299,-74.914902,NA
Anguilla rostrata,2007-01-01T00:00:00Z,36.231998,-78.247498,NA
Anguilla rostrata,1966-02-22T00:00:00Z,35.077599,-76.464798,1600
Anguilla rostrata,2006-04-04T00:00:00Z,18.157499,-67.084999,NA
Anguilla rostrata,2007-04-03T00:00:00Z,18.367001,-65.770401,NA
Anguilla rostrata,2007-03-25T00:00:00Z,18.385,-66.058601,NA
Anguilla rostrata,2006-03-26T00:00:00Z,18.1178,-67.062798,NA
Anguilla rostrata,1970-08-05T00:00:00Z,35.941799,-77.223,16960
Anguilla rostrata,1971-10-11T00:00:00Z,40.128899,-74.776604,409
Anguilla rostrata,1980-10-21T00:00:00Z,39.7159,-74.758499,3021
Anguilla rostrata,1973-10-31T00:00:00Z,39.3806,-74.413101,NA
Anguilla rostrata,1970-06-16T00:00:00Z,36.310299,-76.981796,4200
Anguilla rostrata,2000-10-27T00:00:00Z,34.905998,-77.840897,NA
Anguilla rostrata,2002-03-15T00:00:00Z,33.343498,-80.615501,NA
Anguilla rostrata,1991-10-02T00:00:00Z,39.6124,-74.588699,1530
Anguilla rostrata,1970-06-16T00:00:00Z,36.302399,-76.9589,14
Anguilla rostrata,1975-04-19T00:00:00Z,39.977299,-74.971802,1365
Anguilla rostrata,1991-10-10T00:00:00Z,39.682201,-75.2668,22
Anguilla rostrata,1977-04-13T00:00:00Z,39.909801,-74.281898,1671
Anguilla rostrata,1978-04-13T00:00:00Z,39.430599,-74.737701,NA
Anguilla rostrata,1996-08-29T00:00:00Z,34.115601,-78.465897,NA
Anguilla rostrata,1992-10-28T00:00:00Z,39.616402,-74.595596,270
Anguilla rostrata,1991-10-24T00:00:00Z,39.7211,-74.752197,NA
Anguilla rostrata,1974-06-29T00:00:00Z,36.379799,-76.750801,NA
Anguilla rostrata,1990-09-13T00:00:00Z,39.6819,-75.267502,302
Anguilla rostrata,1970-06-18T00:00:00Z,34.237598,-77.921402,20
Anguilla rostrata,1995-10-18T00:00:00Z,39.606998,-74.586502,201
Anguilla rostrata,1975-03-02T00:00:00Z,38.725399,-75.698303,6468
Anguilla rostrata,1976-04-21T00:00:00Z,39.495701,-74.528397,20
Anguilla rostrata,1970-07-08T00:00:00Z,35.2743,-76.901299,NA
Anguilla rostrata,2005-01-01T00:00:00Z,36.483299,-77.674599,NA
Anguilla rostrata,1984-10-02T00:00:00Z,39.612202,-74.588898,NA
Anguilla rostrata,1996-10-31T00:00:00Z,39.682201,-75.2668,13
Anguilla rostrata,1980-10-14T00:00:00Z,39.682098,-75.269203,226
Anguilla rostrata,1995-10-12T00:00:00Z,39.680901,-75.260101,607
Anguilla rostrata,1997-11-20T00:00:00Z,39.682201,-75.2668,22
Anguilla rostrata,1974-01-20T00:00:00Z,38.6329,-75.659302,474
Anguilla rostrata,1997-09-18T00:00:00Z,39.420399,-74.376297,1031
Anguilla rostrata,1984-09-25T00:00:00Z,39.664001,-75.242996,15
Anguilla rostrata,1970-07-14T00:00:00Z,35.403702,-77.804398,15
Anguilla rostrata,1970-06-10T00:00:00Z,33.981602,-78.529503,15
Anguilla rostrata,1997-10-30T00:00:00Z,39.716702,-74.754402,460
Anguilla rostrata,1976-05-08T00:00:00Z,39.495499,-74.533997,NA
Anguilla rostrata,1977-04-20T00:00:00Z,39.682201,-75.2668,22
Anguilla rostrata,1970-07-02T00:00:00Z,35.659401,-76.666702,6340
Anguilla rostrata,1980-03-30T00:00:00Z,38.629501,-75.6502,1830
Anguilla rostrata,1997-10-02T00:00:00Z,39.604599,-74.585602,NA
Anguilla rostrata,1970-06-18T00:00:00Z,36.096699,-76.533798,15
Anguilla rostrata,1999-05-16T00:00:00Z,39.679401,-75.257698,850
Anguilla rostrata,1997-11-13T00:00:00Z,39.682201,-75.2668,22
Anguilla rostrata,1997-10-08T00:00:00Z,39.5163,-74.495598,486
Anguilla rostrata,1997-11-12T00:00:00Z,39.604599,-74.585602,NA
Anguilla rostrata,1974-10-25T00:00:00Z,36.295502,-77.227898,5060
Anguilla rostrata,1980-04-30T00:00:00Z,39.430599,-74.737602,14
Anguilla rostrata,1974-07-25T00:00:00Z,36.0513,-76.9216,4370
Anguilla rostrata,1970-07-29T00:00:00Z,35.182301,-77.333099,12
Anguilla rostrata,1970-08-14T00:00:00Z,35.030899,-77.562698,1609
Anguilla rostrata,1980-10-21T00:00:00Z,39.462601,-74.740898,1838
Anguilla rostrata,1996-11-07T00:00:00Z,39.716499,-74.756699,936
Anguilla rostrata,1997-10-23T00:00:00Z,39.517799,-74.495003,471
Anguilla rostrata,1997-11-20T00:00:00Z,39.698799,-75.332001,12680
Anguilla rostrata,1983-09-29T00:00:00Z,39.495499,-74.533997,435
Anguilla rostrata,1997-11-13T00:00:00Z,39.682098,-75.269699,597
Anguilla rostrata,1970-07-01T00:00:00Z,35.576302,-76.700203,4900
Anguilla rostrata,1970-08-05T00:00:00Z,35.525101,-77.522697,20
Anguilla rostrata,1997-10-29T00:00:00Z,39.621201,-74.630798,NA
Anguilla rostrata,1997-10-24T00:00:00Z,39.716702,-74.749702,NA
Anguilla rostrata,1995-10-19T00:00:00Z,39.682201,-75.2668,22
Anguilla rostrata,1970-07-22T00:00:00Z,34.460499,-78.2771,20
Anguilla rostrata,1970-06-11T00:00:00Z,36.288502,-77.025002,15
Anguilla rostrata,1996-10-03T00:00:00Z,39.6077,-74.585701,NA
Anguilla rostrata,1996-10-24T00:00:00Z,39.681801,-75.263199,378
Anguilla rostrata,1924-01-01T00:00:00Z,36.372501,-77.0242,NA
Anguilla rostrata,1970-06-24T00:00:00Z,35.533901,-77.225197,25
Anguilla rostrata,1997-10-16T00:00:00Z,39.5173,-74.494698,15
Anguilla rostrata,1970-07-10T00:00:00Z,35.250099,-77.432602,18
Anguilla rostrata,1979-07-05T00:00:00Z,34.1539,-78.530998,NA
Anguilla rostrata,1996-09-18T00:00:00Z,39.515598,-74.496201,86
Anguilla rostrata,1975-06-27T00:00:00Z,35.471401,-77.401604,NA
Anguilla rostrata,1975-01-19T00:00:00Z,36.326199,-77.166801,11520
Anguilla rostrata,1970-06-22T00:00:00Z,35.7299,-77.373398,15
Anguilla rostrata,1970-07-24T00:00:00Z,34.843102,-77.502602,NA
Anguilla rostrata,1970-07-01T00:00:00Z,35.577,-76.854401,13
Anguilla rostrata,1975-06-28T00:00:00Z,35.440498,-77.3554,NA
Anguilla rostrata,1970-06-23T00:00:00Z,35.595299,-77.182899,4560
Anguilla rostrata,1974-01-12T00:00:00Z,36.319698,-77.1008,NA
Anguilla rostrata,1970-06-12T00:00:00Z,36.325802,-77.087898,8
Anguilla rostrata,1970-06-12T00:00:00Z,36.3297,-77.154602,23
Anguilla rostrata,1974-11-27T00:00:00Z,36.319698,-77.1008,NA
Anguilla rostrata,1979-07-06T00:00:00Z,34.259499,-78.523003,NA
Anguilla rostrata,1973-01-01T00:00:00Z,39.7537,-74.1903,NA
Anguilla rostrata,1979-08-05T00:00:00Z,43.609402,-70.216003,NA
Anguilla rostrata,1979-07-27T00:00:00Z,41.487801,-71.385696,NA
Anguilla rostrata,1970-06-07T00:00:00Z,35.285599,-76.805397,NA
Anguilla rostrata,1970-06-25T00:00:00Z,36.244801,-76.946899,37
Anguilla rostrata,1970-08-06T00:00:00Z,35.732601,-77.008202,2624
Anguilla rostrata,1970-06-09T00:00:00Z,35.265598,-76.814903,NA
Anguilla rostrata,1967-02-23T00:00:00Z,34.965199,-76.803596,602
Anguilla rostrata,1980-08-22T00:00:00Z,27.7694,-80.505699,NA
Anguilla rostrata,1980-08-21T00:00:00Z,27.603901,-80.386902,NA
Anguilla rostrata,1995-08-07T00:00:00Z,34.8271904,-77.1556832,NA
Anguilla rostrata,1995-07-27T00:00:00Z,35.5115758,-77.948505,NA
Anguilla rostrata,1995-08-08T00:00:00Z,35.0321874,-77.5789963,NA
Anguilla rostrata,1976-04-21T00:00:00Z,32.1838,-88.8283,NA
Anguilla rostrata,1995-07-18T00:00:00Z,36.006865,-77.544297,NA
Anguilla rostrata,1962-03-06T00:00:00Z,34.721699,-76.750801,NA
Anguilla rostrata,1966-03-07T00:00:00Z,35.388802,-76.5755,602
Anguilla rostrata,1995-08-02T00:00:00Z,35.323878,-76.8730754,NA
Anguilla rostrata,1975-12-14T00:00:00Z,31.869499,-83.199699,NA
Anguilla rostrata,1995-07-26T00:00:00Z,35.2771804,-78.1754101,NA
Anguilla rostrata,1995-07-21T00:00:00Z,36.2885584,-77.0247819,NA
Anguilla rostrata,1975-05-07T00:00:00Z,34.2925,-78.472504,60
Anguilla rostrata,1995-08-03T00:00:00Z,35.323878,-76.8730754,NA
Anguilla rostrata,1995-08-10T00:00:00Z,35.0321874,-77.5789963,NA
Anguilla rostrata,1960-04-07T00:00:00Z,34.7202,-76.673302,50
Anguilla rostrata,1966-06-30T00:00:00Z,34.965199,-76.803596,602
Anguilla rostrata,1966-03-24T00:00:00Z,34.965199,-76.803596,602
Anguilla rostrata,1995-08-09T00:00:00Z,35.0321874,-77.5789963,NA
Anguilla rostrata,1995-07-19T00:00:00Z,35.7668,-77.492996,NA
Anguilla rostrata,1963-01-28T00:00:00Z,34.721699,-76.750801,NA
Anguilla rostrata,1995-07-21T00:00:00Z,36.3260556,-77.0875806,NA
Anguilla rostrata,1995-07-25T00:00:00Z,35.3143806,-78.3521188,NA
Anguilla rostrata,1967-03-07T00:00:00Z,35.425201,-76.755501,9036
Anguilla rostrata,1966-04-04T00:00:00Z,35.450001,-76.9244,NA
Anguilla rostrata,1966-03-08T00:00:00Z,35.077599,-76.464798,NA
Anguilla rostrata,1967-03-09T00:00:00Z,34.965199,-76.803596,602
Anguilla rostrata,1967-04-24T00:00:00Z,35.388802,-76.5755,602
Anguilla rostrata,1995-08-01T00:00:00Z,35.0321874,-77.5789963,NA
Anguilla rostrata,1966-03-22T00:00:00Z,35.425201,-76.755501,9036
Anguilla rostrata,1967-04-26T00:00:00Z,35.079899,-77.017197,602
Anguilla rostrata,1966-04-04T00:00:00Z,35.425201,-76.755501,9036
Anguilla rostrata,1995-07-19T00:00:00Z,35.6877685,-77.5042951,NA
Anguilla rostrata,1966-03-22T00:00:00Z,35.450001,-76.9244,NA
Anguilla rostrata,1963-02-21T00:00:00Z,34.721699,-76.750801,NA
Anguilla rostrata,1966-02-21T00:00:00Z,35.425201,-76.755501,9036
Anguilla rostrata,1966-02-22T00:00:00Z,34.9627,-76.686798,2285
Anguilla rostrata,1965-04-06T00:00:00Z,34.9627,-76.686798,2285
Anguilla rostrata,1962-03-20T00:00:00Z,34.721699,-76.750801,NA
Anguilla rostrata,1967-02-21T00:00:00Z,35.425201,-76.755501,9036
Anguilla rostrata,1995-08-04T00:00:00Z,35.2746814,-77.7937009,NA
Anguilla rostrata,1995-07-28T00:00:00Z,35.2385804,-78.1507124,NA
Anguilla rostrata,1966-03-07T00:00:00Z,35.450001,-76.9244,NA
Anguilla rostrata,1966-01-20T00:00:00Z,34.721699,-76.752197,NA
Anguilla rostrata,1963-02-11T00:00:00Z,34.721699,-76.752197,33
Anguilla rostrata,1967-06-21T00:00:00Z,35.0891,-76.548599,1100
Anguilla rostrata,1963-01-11T00:00:00Z,34.721699,-76.752197,33
Anguilla rostrata,1966-05-04T00:00:00Z,34.965199,-76.803596,602
Anguilla rostrata,1966-03-23T00:00:00Z,34.9627,-76.686798,2285
Anguilla rostrata,1966-06-02T00:00:00Z,35.079899,-77.017197,602
Anguilla rostrata,1966-03-08T00:00:00Z,35.010502,-76.662003,NA
Anguilla rostrata,1966-05-04T00:00:00Z,35.079899,-77.017197,602
Anguilla rostrata,1967-04-05T00:00:00Z,35.0867,-76.548599,1100
Anguilla rostrata,1966-03-08T00:00:00Z,34.9627,-76.686798,2285
Anguilla rostrata,1967-01-26T00:00:00Z,34.965199,-76.803596,602
Anguilla rostrata,1974-11-15T00:00:00Z,39.740398,-74.683502,1915
Anguilla rostrata,1967-01-11T00:00:00Z,35.079899,-77.017197,602
Anguilla rostrata,1966-10-13T00:00:00Z,35.079899,-77.017197,602
Anguilla rostrata,1967-05-11T00:00:00Z,35.079899,-77.017197,602
Anguilla rostrata,1967-02-22T00:00:00Z,35.010502,-76.662003,NA
Anguilla rostrata,1967-04-24T00:00:00Z,35.450001,-76.9244,NA
Anguilla rostrata,1967-03-07T00:00:00Z,35.388802,-76.5755,602
Anguilla rostrata,1967-01-24T00:00:00Z,35.450001,-76.9244,NA
Anguilla rostrata,1967-05-09T00:00:00Z,35.450001,-76.9244,NA
Anguilla rostrata,1967-05-11T00:00:00Z,34.965199,-76.803596,602
Anguilla rostrata,1967-04-06T00:00:00Z,35.079899,-77.017197,602
Anguilla rostrata,1966-05-02T00:00:00Z,35.450001,-76.9244,NA
Anguilla rostrata,1966-03-24T00:00:00Z,35.079899,-77.017197,602
Anguilla rostrata,1967-01-24T00:00:00Z,35.425201,-76.755501,9036
Anguilla rostrata,1966-04-19T00:00:00Z,34.9627,-76.686798,2285
Anguilla rostrata,1973-12-09T00:00:00Z,39.532398,-75.737396,NA
Anguilla rostrata,1966-03-09T00:00:00Z,34.965199,-76.803596,602
Anguilla rostrata,1966-05-16T00:00:00Z,35.425201,-76.755501,9036
Anguilla rostrata,1967-03-08T00:00:00Z,34.9627,-76.686798,2285
Anguilla rostrata,1964-05-05T00:00:00Z,34.963699,-76.803703,NA
Anguilla rostrata,1967-01-10T00:00:00Z,35.010502,-76.662003,NA
Anguilla rostrata,1973-10-14T00:00:00Z,39.4496,-75.6604,NA
Anguilla rostrata,1973-09-16T00:00:00Z,39.532398,-75.737396,NA
Anguilla rostrata,1972-07-27T00:00:00Z,39.4496,-75.6604,NA
Anguilla rostrata,1974-02-16T00:00:00Z,39.483299,-75.6717,NA
Anguilla rostrata,1967-04-05T00:00:00Z,34.9627,-76.686798,2285
Anguilla rostrata,1972-07-02T00:00:00Z,39.4496,-75.6604,NA
Anguilla rostrata,1974-11-15T00:00:00Z,39.740501,-74.726402,32
Anguilla rostrata,1967-04-04T00:00:00Z,35.450001,-76.9244,NA
Anguilla rostrata,1966-05-16T00:00:00Z,35.412201,-76.765503,NA
Anguilla rostrata,1962-01-19T00:00:00Z,34.721699,-76.752197,26
Anguilla rostrata,1973-11-03T00:00:00Z,39.4496,-75.6604,NA
Anguilla rostrata,1967-04-05T00:00:00Z,35.010502,-76.662003,1600
Anguilla rostrata,1967-03-21T00:00:00Z,35.425201,-76.755501,9036
Anguilla rostrata,1966-03-09T00:00:00Z,35.079899,-77.017197,602
Anguilla rostrata,1966-03-07T00:00:00Z,34.721699,-76.750801,NA
Anguilla rostrata,1972-07-27T00:00:00Z,39.532398,-75.737396,NA
Anguilla rostrata,1966-12-29T00:00:00Z,35.079899,-77.017197,602
Anguilla rostrata,1964-03-24T00:00:00Z,34.9627,-76.686798,2285
Anguilla rostrata,1974-02-16T00:00:00Z,39.532398,-75.737396,NA
Anguilla rostrata,1974-01-12T00:00:00Z,39.532398,-75.737396,NA
Anguilla rostrata,1965-02-17T00:00:00Z,34.9627,-76.686798,2285
Anguilla rostrata,1967-06-07T00:00:00Z,34.9627,-76.686798,2285
Anguilla rostrata,1966-04-05T00:00:00Z,34.721699,-76.752197,33
Anguilla rostrata,1967-04-04T00:00:00Z,35.388802,-76.573097,602
Anguilla rostrata,1966-11-28T00:00:00Z,35.425201,-76.755501,9036
Anguilla rostrata,1962-04-04T00:00:00Z,34.721699,-76.750801,NA
Anguilla rostrata,1967-01-26T00:00:00Z,35.079899,-77.017197,602
Anguilla rostrata,1967-01-25T00:00:00Z,34.9627,-76.686798,2285
Anguilla rostrata,1982-09-18T00:00:00Z,39.508301,-74.326202,301
Anguilla rostrata,1973-09-16T00:00:00Z,39.483299,-75.6717,NA
Anguilla rostrata,1965-03-03T00:00:00Z,34.721699,-76.752197,33
Anguilla rostrata,1965-02-16T00:00:00Z,35.417801,-76.759598,NA
Anguilla rostrata,1973-10-14T00:00:00Z,39.483299,-75.6717,NA
Anguilla rostrata,1966-02-03T00:00:00Z,34.9627,-76.686798,2285
Anguilla rostrata,1982-07-29T00:00:00Z,39.638599,-74.661797000000007,133
Anguilla rostrata,1973-09-16T00:00:00Z,39.457298,-75.661201,845
Anguilla rostrata,1959-03-13T00:00:00Z,34.721699,-76.752197,35
Anguilla rostrata,1982-08-19T00:00:00Z,39.580101,-74.580803,11
Anguilla rostrata,1973-10-14T00:00:00Z,39.532398,-75.737396,NA
Anguilla rostrata,1966-02-07T00:00:00Z,34.721699,-76.752197,33
Anguilla rostrata,1977-05-21T00:00:00Z,39.956902,-74.986702,16
Anguilla rostrata,1967-01-25T00:00:00Z,35.010502,-76.662003,NA
Anguilla rostrata,1967-03-08T00:00:00Z,35.010502,-76.662003,NA
Anguilla rostrata,1975-09-10T00:00:00Z,39.773499,-75.135902,25
Anguilla rostrata,1964-02-25T00:00:00Z,34.963699,-76.803703,NA
Anguilla rostrata,1964-04-16T00:00:00Z,34.9627,-76.686798,2285
Anguilla rostrata,1970-07-31T00:00:00Z,33.943298,-75.903297,6450
Anguilla rostrata,1977-03-31T00:00:00Z,39.657101,-74.909302,4560
Anguilla rostrata,1965-04-07T00:00:00Z,35.080101,-77.015198,NA
Anguilla rostrata,1976-07-12T00:00:00Z,39.313702,-74.561302,478
Anguilla rostrata,1982-08-19T00:00:00Z,39.535702,-74.657501,15
Anguilla rostrata,1976-03-29T00:00:00Z,39.6954,-74.755501,10
Anguilla rostrata,1980-10-11T00:00:00Z,39.626801,-74.623802,875
Anguilla rostrata,1976-07-15T00:00:00Z,39.316299,-74.546303,1531
Anguilla rostrata,1977-04-26T00:00:00Z,40.148899,-74.650703,25
Anguilla rostrata,1982-10-16T00:00:00Z,40.266701,-74.850304,525
Anguilla rostrata,1977-04-04T00:00:00Z,39.684799,-75.293198,20
Anguilla rostrata,1977-04-26T00:00:00Z,40.056999,-74.725098,3420
Anguilla rostrata,2000-06-02T00:00:00Z,39.7859,-75.162498,12
Anguilla rostrata,1982-10-09T00:00:00Z,40.980999,-74.776001,570
Anguilla rostrata,1999-11-04T00:00:00Z,39.311298,-74.819901,45
Anguilla rostrata,2000-04-05T00:00:00Z,40.109699,-74.641701,50
Anguilla rostrata,1982-08-19T00:00:00Z,39.539799,-74.639297,19
Anguilla rostrata,1976-06-14T00:00:00Z,39.314201,-74.568398,27
Anguilla rostrata,1977-09-16T00:00:00Z,40.555401,-74.687599,139
Anguilla rostrata,1976-05-07T00:00:00Z,39.508301,-74.324699,357
Anguilla rostrata,1982-10-16T00:00:00Z,40.148399,-74.719101,107
Anguilla rostrata,1977-08-18T00:00:00Z,40.966999,-75.021004,1000
Anguilla rostrata,1978-03-31T00:00:00Z,39.8027,-75.020897,10
Anguilla rostrata,1979-04-16T00:00:00Z,39.441002,-74.800102,15
Anguilla rostrata,1977-04-26T00:00:00Z,40.1096,-74.6418,20
Anguilla rostrata,1965-02-17T00:00:00Z,35.077599,-76.464798,NA
Anguilla rostrata,1999-10-21T00:00:00Z,39.605301,-74.585701,805
Anguilla rostrata,2000-04-13T00:00:00Z,40.1474,-74.696098,15
Anguilla rostrata,1999-09-09T00:00:00Z,39.507301,-74.781998,11
Anguilla rostrata,1974-10-19T00:00:00Z,39.9105,-75.026604,935
Anguilla rostrata,1975-06-28T00:00:00Z,39.791,-75.160301,15
Anguilla rostrata,2000-10-14T00:00:00Z,40.825699,-74.143204,140
Anguilla rostrata,1983-04-05T00:00:00Z,39.636299,-74.663803,465
Anguilla rostrata,1976-06-17T00:00:00Z,39.319401,-74.579903,548
Anguilla rostrata,2000-05-03T00:00:00Z,39.7859,-75.162498,12
Anguilla rostrata,1975-04-04T00:00:00Z,39.694698,-74.747597,805
Anguilla rostrata,1954-06-08T00:00:00Z,34.761299,-76.723701,3385
Anguilla rostrata,1977-09-23T00:00:00Z,40.564201,-74.679199,43
Anguilla rostrata,1999-11-04T00:00:00Z,39.291302,-74.779701,25
Anguilla rostrata,1976-10-15T00:00:00Z,35.606998,-78.337097,NA
Anguilla rostrata,1976-06-17T00:00:00Z,39.314201,-74.568398,1145
Anguilla rostrata,2000-10-26T00:00:00Z,39.681999,-75.268501,183
Anguilla rostrata,1973-11-03T00:00:00Z,39.623299,-74.441101,16
Anguilla rostrata,1971-07-13T00:00:00Z,34.819698,-77.186401,55
Anguilla rostrata,1977-03-31T00:00:00Z,39.736198,-75.2565,75
Anguilla rostrata,1962-08-22T00:00:00Z,36.452801,-77.055298,NA
Anguilla rostrata,1974-05-30T00:00:00Z,39.8564,-75.165703,14
Anguilla rostrata,1977-05-27T00:00:00Z,40.061699,-74.274498,20
Anguilla rostrata,1962-06-20T00:00:00Z,34.364601,-77.897697,NA
Anguilla rostrata,2000-08-30T00:00:00Z,40.681999,-74.114799,59
Anguilla rostrata,1999-11-11T00:00:00Z,39.678902,-75.169296,576
Anguilla rostrata,1974-08-21T00:00:00Z,39.8564,-75.165199,54
Anguilla rostrata,1962-07-13T00:00:00Z,35.370899,-79.286003,NA
Anguilla rostrata,1999-10-14T00:00:00Z,39.4547,-74.812103,18
Anguilla rostrata,1976-06-17T00:00:00Z,39.3167,-74.585297,403
Anguilla rostrata,1999-10-14T00:00:00Z,39.405499,-74.776299,33
Anguilla rostrata,1999-03-15T00:00:00Z,39.682201,-75.267998,78
Anguilla rostrata,1999-05-12T00:00:00Z,40.160999,-74.1539,61
Anguilla rostrata,1960-07-08T00:00:00Z,35.167999,-76.9702,NA
Anguilla rostrata,1999-03-23T00:00:00Z,40.150799,-74.153297,30
Anguilla rostrata,2000-07-21T00:00:00Z,39.788601,-75.001404,464
Anguilla rostrata,1999-05-09T00:00:00Z,39.9884,-74.735199,20
Anguilla rostrata,1974-09-08T00:00:00Z,38.725399,-75.698303,6468
Anguilla rostrata,1974-09-28T00:00:00Z,39.740501,-74.726501,30
Anguilla rostrata,1974-06-10T00:00:00Z,39.8564,-75.179497,535
Anguilla rostrata,1999-11-11T00:00:00Z,39.697899,-75.193497,65
Anguilla rostrata,2000-04-20T00:00:00Z,39.486198,-75.399696,52
Anguilla rostrata,1999-05-07T00:00:00Z,39.642101,-74.649902,12
Anguilla rostrata,1971-07-14T00:00:00Z,34.9561,-77.013802,NA
Anguilla rostrata,1999-05-10T00:00:00Z,39.680199,-75.287003,15
Anguilla rostrata,1961-07-17T00:00:00Z,33.946602,-78.4618,NA
Anguilla rostrata,1962-08-16T00:00:00Z,36.458401,-76.9907,NA
Anguilla rostrata,1962-08-15T00:00:00Z,34.241501,-78.033699,NA
Anguilla rostrata,1960-07-26T00:00:00Z,34.179199,-78.565002,3420
Anguilla rostrata,1999-11-04T00:00:00Z,39.306999,-74.820396,1130
Anguilla rostrata,1962-07-10T00:00:00Z,35.030998,-79.210602,NA
Anguilla rostrata,1999-03-14T00:00:00Z,39.726601,-75.292198,16
Anguilla rostrata,1962-08-17T00:00:00Z,36.284401,-76.842796,NA
Anguilla rostrata,1967-03-29T00:00:00Z,34.019001,-78.219498,NA
Anguilla rostrata,1961-07-10T00:00:00Z,34.904202,-79.930496,NA
Anguilla rostrata,1960-08-08T00:00:00Z,35.037899,-77.587799,NA
Anguilla rostrata,1962-07-31T00:00:00Z,34.866299,-78.240898,NA
Anguilla rostrata,1999-03-16T00:00:00Z,39.7038,-75.228897,15
Anguilla rostrata,1962-06-07T00:00:00Z,34.945202,-77.7453,NA
Anguilla rostrata,1960-07-28T00:00:00Z,35.120399,-76.943604,NA
Anguilla rostrata,1962-07-20T00:00:00Z,34.802399,-77.941902,NA
Anguilla rostrata,1962-06-22T00:00:00Z,34.189701,-78.2239,NA
Anguilla rostrata,1962-06-07T00:00:00Z,36.503502,-77.307701,NA
Anguilla rostrata,1962-08-09T00:00:00Z,36.535,-76.920303,NA
Anguilla rostrata,1986-09-27T00:00:00Z,34.965599,-76.973602,NA
Anguilla rostrata,2000-04-20T00:00:00Z,39.470699,-75.352402,35
Anguilla rostrata,1950-07-18T00:00:00Z,35.995098,-79.072601,25
Anguilla rostrata,1962-07-20T00:00:00Z,34.546398,-78.1082,NA
Anguilla rostrata,1962-08-20T00:00:00Z,36.319901,-76.765999,NA
Anguilla rostrata,1999-03-17T00:00:00Z,39.5588,-74.605904,110
Anguilla rostrata,1971-07-13T00:00:00Z,34.797798,-77.178101,21
Anguilla rostrata,1962-06-19T00:00:00Z,34.442902,-77.994499,NA
Anguilla rostrata,1962-06-20T00:00:00Z,36.318802,-76.857002,NA
Anguilla rostrata,2003-05-21T00:00:00Z,39.2342,-75.101097,NA
Anguilla rostrata,1962-08-17T00:00:00Z,35.155602,-78.639702,NA
Anguilla rostrata,1962-07-20T00:00:00Z,34.5966,-78.135201,NA
Anguilla rostrata,1962-07-18T00:00:00Z,35.2313,-78.878601,NA
Anguilla rostrata,1962-07-19T00:00:00Z,34.9655,-77.973396,NA
Anguilla rostrata,2003-05-15T00:00:00Z,39.259102,-75.025002,NA
Anguilla rostrata,1962-08-24T00:00:00Z,36.435001,-77,NA
Anguilla rostrata,1962-07-20T00:00:00Z,34.498199,-78.189903,NA
Anguilla rostrata,1962-06-20T00:00:00Z,34.416901,-78.032402,NA
Anguilla rostrata,1976-06-08T00:00:00Z,34.947701,-76.8694,NA
Anguilla rostrata,1962-06-20T00:00:00Z,34.964001,-78.444,NA
Anguilla rostrata,1962-08-01T00:00:00Z,34.397499,-78.194702,NA
Anguilla rostrata,1962-07-09T00:00:00Z,36.463402,-77.128799,NA
Anguilla rostrata,1962-06-13T00:00:00Z,36.472301,-77.257103,NA
Anguilla rostrata,1962-06-27T00:00:00Z,34.9081,-78.103302,NA
Anguilla rostrata,2004-06-08T00:00:00Z,39.429901,-74.520599,NA
Anguilla rostrata,1962-06-27T00:00:00Z,34.881401,-78.281303,NA
Anguilla rostrata,2003-04-17T00:00:00Z,39.4547,-74.812103,16
Anguilla rostrata,2003-06-12T00:00:00Z,39.8946,-74.316902,NA
Anguilla rostrata,1962-08-20T00:00:00Z,35.407001,-78.813004,NA
Anguilla rostrata,2003-05-10T00:00:00Z,39.299801,-74.853699,NA
Anguilla rostrata,1960-08-18T00:00:00Z,34.971199,-79.374397,NA
Anguilla rostrata,1962-07-10T00:00:00Z,35.082901,-79.020599,NA
Anguilla rostrata,1962-08-14T00:00:00Z,35.2155,-78.459099,NA
Anguilla rostrata,2003-04-24T00:00:00Z,39.393902,-74.748299,NA
Anguilla rostrata,1962-08-09T00:00:00Z,36.534901,-76.904999,NA
Anguilla rostrata,1962-09-04T00:00:00Z,36.299,-76.694397,NA
Anguilla rostrata,1962-06-28T00:00:00Z,34.395199,-77.771599,NA
Anguilla rostrata,2003-06-11T00:00:00Z,40.0131,-74.162903,NA
Anguilla rostrata,1961-07-07T00:00:00Z,33.965599,-78.352203,NA
Anguilla rostrata,2003-05-13T00:00:00Z,39.194901,-74.840599,NA
Anguilla rostrata,1962-08-08T00:00:00Z,34.754799,-78.2892,NA
Anguilla rostrata,1961-07-17T00:00:00Z,33.945202,-78.394501,NA
Anguilla rostrata,1962-08-10T00:00:00Z,34.129299,-77.916199,NA
Anguilla rostrata,1962-08-10T00:00:00Z,34.158699,-77.937897,NA
Anguilla rostrata,2003-06-11T00:00:00Z,39.917801,-74.175499,NA
