gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1632838366																										e550f5ce-f633-4162-91bd-4ba086d77937										CC-BY			2021-12-22															PhysicalObject					SAMA	Marine Invertebrates			PRESERVED_SPECIMEN				e550f5ce-f633-4162-91bd-4ba086d77937	C10496		Hammer, M		2											PRESENT	spirit specimen							ecatalogue.irn:623961									urn:emu.sam.sa.gov.au:Event:53979																									Australia	AU	South Australia				Deep Creek CP, Dog Trap Creek, Stringy Bark Loop walking trail, off Tapanappa Road												-35.602958	138.242567	EPSG:4326		1.0E-6			35 36 11 S	138 14 33 E																																	Hammer, M													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
1632838362																										570c3652-aafb-4e8c-b0f6-2449e363c903										CC-BY			2021-10-19															PhysicalObject					SAMA	Marine Invertebrates			PRESERVED_SPECIMEN				570c3652-aafb-4e8c-b0f6-2449e363c903	C10495		Barker, Terry		1											PRESENT	spirit specimen							ecatalogue.irn:623956									urn:emu.sam.sa.gov.au:Event:53973																									Australia	AU	South Australia				River Torrens, just S of bridge near pinic ground & kiosk, S of Cudlee Creek												-34.840219	138.825128	EPSG:4326		1.0E-6			34 50 25 S	138 49 30 E																																	Zeidler, W													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
1632838284																										f2c91898-92da-48f7-a141-176114014abf										CC-BY			2021-10-19															PhysicalObject					SAMA	Marine Invertebrates			PRESERVED_SPECIMEN				f2c91898-92da-48f7-a141-176114014abf	C10410		Australian Water Quality Centre		1											PRESENT	spirit specimen							ecatalogue.irn:622915									urn:emu.sam.sa.gov.au:Event:53866																									Australia	AU	South Australia				Kangaroo Island, Middle River, at crossing with Western River Road												-35.768592	136.972592	EPSG:4326		1.0E-6			35 46 07 S	136 58 21 E																																														https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
1632838268																										fa796810-083b-4cd5-a16f-a8f2124b2a78										CC-BY			2021-10-19															PhysicalObject					SAMA	Marine Invertebrates			PRESERVED_SPECIMEN				fa796810-083b-4cd5-a16f-a8f2124b2a78	C10405		Beveridge, I.|Imvs		2											PRESENT	spirit specimen							ecatalogue.irn:622909									urn:emu.sam.sa.gov.au:Event:53861																									Australia	AU	South Australia				Kangaroo Island, 2 km S from De Molle River												-35.738961	136.802622	EPSG:4326		1.0E-6			35 44 20 S	136 48 09 E																																	Zeidler, W													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
1632838266																										7d100c8b-b808-46c0-8b41-11af2f14db41										CC-BY			2021-10-19															PhysicalObject					SAMA	Marine Invertebrates			PRESERVED_SPECIMEN				7d100c8b-b808-46c0-8b41-11af2f14db41	C10395		Dennis, Terry		4											PRESENT	spirit specimen							ecatalogue.irn:622858									urn:emu.sam.sa.gov.au:Event:53851																									Australia	AU	South Australia				West coast of Kangaroo Island, Ravines Des Casoars												-35.794183	136.587958	EPSG:4326		1.0E-6			35 47 39 S	136 35 17 E																																	Zeidler, W													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
1632838228																										ff2165d6-2771-445a-ac47-3ff8b5a096ad										CC-BY			2021-10-19															PhysicalObject					SAMA	Marine Invertebrates			PRESERVED_SPECIMEN				ff2165d6-2771-445a-ac47-3ff8b5a096ad	C10353		Cranfield, A		2											PRESENT	spirit specimen							ecatalogue.irn:622810									urn:emu.sam.sa.gov.au:Event:53814																									Australia	AU	South Australia				Yabbie farm 3 km N of Victor Harbour												-35.522822	138.597444	EPSG:4326		1.0E-6			35 31 22 S	138 35 51 E																																	Zeidler, W													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus								Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
1571258747																										80a5ea27-2516-474f-85da-700263f56ac2									en	CC0			2020-09-08T14:05																	urn:lsid:biocol.org:col:34978	urn:lsid:biocol.org:col:34978	Invertebrates	NMV	Invertebrates		NMV	PRESERVED_SPECIMEN			{type:PhysicalObject}	80a5ea27-2516-474f-85da-700263f56ac2	J70581		Mcguckin, John|Research, Streamline		1											PRESENT	Whole|wet|spirit|ethanol 70%																			2001-10-23T00:00:00\2001-10-23T00:00:00				2001	10	23											Australia | Victoria					Australia	AU	Victoria			Devilbend Reservoir, Balcombe	Devilbend Reservoir, Balcombe	70.0											-38.2783	145.099	EPSG:4326												Peter Green	2016-11-30T00:00	Estimation	Google Maps																								Dr C A. Farrelly - Museum Victoria													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron	ICZN			
1322271871																										http://n2t.net/ark:/65665/3e043a400-e5e0-4fff-b1cf-71914f719e9b													2020-02-27 10:08:00															PhysicalObject		urn:lsid:biocol.org:col:34871	urn:uuid:f14c21a9-8cbf-4c8b-817f-d19d427e2dd6		USNM	IZ	NMNH Extant Biology		PreservedSpecimen				http://n2t.net/ark:/65665/3e043a400-e5e0-4fff-b1cf-71914f719e9b	USNM 118816		W. Butler		4			male; female								PRESENT	Alcohol (Ethanol)		14450684																			76	76	1965	3	17	17 MAR 1965										Australia, Western Australia					Australia		Western Australia			Carey Brook																																																						Disley, B.														Cherax tenuimanus							Animalia, Arthropoda, Crustacea, Malacostraca, Eumalacostraca, Eucarida, Decapoda, Pleocyemata, Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus					Smith					
1299981578																										urn:catalog:AMGS:AMAI:GEN 833A:41135																																	AM	Aquatic Invertebrates			PreservedSpecimen				urn:catalog:AMGS:AMAI:GEN 833A:41135	GEN 833A		Willet, K; Pike, Tom														Preserved													Cherax tenuimanus (current)					GEN 833	1989/02/01																	KwaZulu-Natal, South Africa	Africa				South Africa		KwaZulu-Natal			Arigata fish farm near Marina beach												305555S 301615E	-30.93	30.27						30° 55' 55'' S	30° 16' 15'' E																																						Cherax tenuimanus									Cherax tenuimanus								Animalia	Arthropoda	Crustacea	Decapoda	Parastacidae		Cherax				tenuimanus										
1272741009																										fe3d4628-5ac8-4998-9a83-6f1f11ec6f66									en	CC0			2020-09-08T14:05																	urn:lsid:biocol.org:col:34978	urn:lsid:biocol.org:col:34978	Invertebrates	NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{type:PhysicalObject}	fe3d4628-5ac8-4998-9a83-6f1f11ec6f66	J46749		Clark, E.		1											PRESENT	Whole|Wet|ethanol 70%																				1936			1936					hand								Australia | Western Australia					Australia	AU	Western Australia																-34.0	115.1	EPSG:4326	10000.0																																						E Clark		1936											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron	ICZN			
1272741004																										013f71bb-d111-4eff-acf3-f573fda88774									en	CC0			2020-09-08T14:05																	urn:lsid:biocol.org:col:34978	urn:lsid:biocol.org:col:34978	Invertebrates	NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{type:PhysicalObject}	013f71bb-d111-4eff-acf3-f573fda88774	J46746		Curlis, L.|Morrissy, N.		1											PRESENT	Whole|Wet|ethanol 70%																			1971-02-25T00:00:00;1971-02-25T00:00:00	1971			1971	2	25											Australia | Western Australia					Australia	AU	Western Australia																-34.6	115.8	EPSG:4326	10000.0											Dr C A. Farrelly - Museum Victoria	2013-03-26T00:00	Geoscience Australia - Place names website	Geoscience Australia Place Name Search																								L Curlis		1971											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron	ICZN			
1272741000																										d949e00d-828f-490d-8aaf-813563667ec7									en	CC0			2020-09-08T14:05																	urn:lsid:biocol.org:col:34978	urn:lsid:biocol.org:col:34978	Invertebrates	NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{type:PhysicalObject}	d949e00d-828f-490d-8aaf-813563667ec7	J46745		Neboiss, Arturs		1											PRESENT	Whole|Wet|ethanol 70%																			1968-01-05T00:00:00;1968-01-05T00:00:00	1968			1968	1	5											Australia | Western Australia					Australia	AU	Western Australia																-32.6	115.8	EPSG:4326	10000.0											Dr C A. Farrelly - Museum Victoria	2013-03-26T00:00	Geoscience Australia - Place names website	Geoscience Australia Place Name Search																								Arturs Neboiss													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron	ICZN			
1272740996																										49179cb5-a691-443e-aab5-6af7a9187797									en	CC0			2020-09-08T14:05																	urn:lsid:biocol.org:col:34978	urn:lsid:biocol.org:col:34978	Invertebrates	NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{type:PhysicalObject}	49179cb5-a691-443e-aab5-6af7a9187797	J46744		Clark, E.		1											PRESENT	Whole|Wet|ethanol 70%																				1936			1936					hand								Australia | Western Australia					Australia	AU	Western Australia																-34.0	115.1	EPSG:4326	10000.0																																						E Clark		1936											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron	ICZN			
1272740992																										3ec6bf0e-1e0c-4cf5-9182-3a8733739521									en	CC0			2020-09-08T14:05																	urn:lsid:biocol.org:col:34978	urn:lsid:biocol.org:col:34978	Invertebrates	NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{type:PhysicalObject}	3ec6bf0e-1e0c-4cf5-9182-3a8733739521	J46743		Neboiss, Arturs		1											PRESENT	Whole|Wet|ethanol 70%																			1968-01-05T00:00:00;1968-01-05T00:00:00	1968			1968	1	5											Australia | Western Australia					Australia	AU	Western Australia																-32.6	115.8	EPSG:4326	10000.0											Dr C A. Farrelly - Museum Victoria	2013-03-26T00:00	Geoscience Australia - Place names website	Geoscience Australia Place Name Search																								Arturs Neboiss		1968											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron	ICZN			
1272740988																										b133ad62-5172-49e5-a2d8-c113b76685d3									en	CC0			2020-09-08T14:05																	urn:lsid:biocol.org:col:34978	urn:lsid:biocol.org:col:34978	Invertebrates	NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{type:PhysicalObject}	b133ad62-5172-49e5-a2d8-c113b76685d3	J46742		Kane, J.		2											PRESENT	Whole|Wet|ethanol 70%																																				Australia | Western Australia					Australia	AU	Western Australia																			10000.0																																						E F. Riek		1967											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron	ICZN			
1272740984																										c2095d1c-e2f3-456f-804a-98ff0646b46a									en	CC0			2021-09-15T14:49								Museums Victoria							PhysicalObject		urn:lsid:biocol.org:col:34978			NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.		c2095d1c-e2f3-456f-804a-98ff0646b46a	J46741		Kane, J.		2											PRESENT	Whole|Wet|ethanol 70%																																				Australia | Western Australia					Australia	AU	Western Australia																			10000.0																																						E F. Riek		1967											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron	ICZN			
1272740981																										4562dc20-4663-45ae-8049-4f9520229fa1									en	CC0			2021-09-15T14:48								Museums Victoria							PhysicalObject		urn:lsid:biocol.org:col:34978			NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.		4562dc20-4663-45ae-8049-4f9520229fa1	J46740		Clark, E.		1											PRESENT	Whole|Wet|ethanol 70%																							1936					hand								Australia | Western Australia					Australia	AU	Western Australia																-33.9	115.1	EPSG:4326	10000.0																																						E Clark		1936											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron	ICZN			
1253339925																										d88ef9a1-bbb0-4c32-b8ae-a286bc5a35ee										CC-BY 3.0 (Au)																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN			{dcterms:type:PhysicalObject,dcterms:modified:2015/8/20}	d88ef9a1-bbb0-4c32-b8ae-a286bc5a35ee	P.13443															PRESENT								ecatalogue.irn:1052373|urn:catalog:AM:Invertebrates - Marine & Other:P.13443									urn:australianmuseum.net.au:Events:1020425																																																																																																	https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
1253339878																										115130d9-7024-4913-b4f1-850a253052a1										CC-BY 3.0 (Au)																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN			{dcterms:type:PhysicalObject,dcterms:modified:2015/8/20}	115130d9-7024-4913-b4f1-850a253052a1	P.13442															PRESENT								ecatalogue.irn:1052372|urn:catalog:AM:Invertebrates - Marine & Other:P.13442									urn:australianmuseum.net.au:Events:1020425																																																																																																	https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
1100759874																										04ef0915-a9fc-48e2-bf0d-f5c99bbad91c										CC-BY 3.0 (Au)																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{dcterms:type:PhysicalObject,dcterms:modified:2015/6/2}	04ef0915-a9fc-48e2-bf0d-f5c99bbad91c	P.3657		West Australian Museum Exchanged.													PRESENT								ecatalogue.irn:1060890|urn:catalog:AM:Invertebrates - Marine & Other:P.3657																																		Australia	AU	Western Australia																-33.1	115.9	EPSG:4326	10000.0	0.001																																																		https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
1100759836																										22aab528-d0a1-4b06-a203-263c7e06f74a										CC-BY 3.0 (Au)																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{dcterms:type:PhysicalObject,dcterms:modified:2015/6/2}	22aab528-d0a1-4b06-a203-263c7e06f74a	P.3656		West Australian Museum Exchanged.													PRESENT								ecatalogue.irn:1060889|urn:catalog:AM:Invertebrates - Marine & Other:P.3656																																		Australia	AU	Western Australia																-33.1	115.9	EPSG:4326	10000.0	0.001																																																		https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
1100759835																										e52584a6-c8da-4d4d-a59c-51e8907bfbb4										CC-BY 3.0 (Au)																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{dcterms:type:PhysicalObject,dcterms:modified:2015/6/2}	e52584a6-c8da-4d4d-a59c-51e8907bfbb4	P.3654		West Australian Museum Exchanged.													PRESENT								ecatalogue.irn:1060887|urn:catalog:AM:Invertebrates - Marine & Other:P.3654																																		Australia	AU	Western Australia																-33.1	115.9	EPSG:4326	10000.0	0.001																																																		https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
1100759832																										a1571fc5-dc78-4fcb-939f-a816826ede53										CC-BY 3.0 (Au)																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{dcterms:type:PhysicalObject,dcterms:modified:2015/6/2}	a1571fc5-dc78-4fcb-939f-a816826ede53	P.3653		West Australian Museum Exchanged.													PRESENT								ecatalogue.irn:1060886|urn:catalog:AM:Invertebrates - Marine & Other:P.3653																																		Australia	AU	Western Australia																-33.1	115.9	EPSG:4326	10000.0	0.001																																																		https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
1100759831																										73181b28-b924-4549-ba71-7b02de973308										CC-BY 3.0 (Au)																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{dcterms:type:PhysicalObject,dcterms:modified:2015/6/2}	73181b28-b924-4549-ba71-7b02de973308	P.3658		Western Australian Museum													PRESENT								ecatalogue.irn:1060891|urn:catalog:AM:Invertebrates - Marine & Other:P.3658																																		Australia	AU	Western Australia																-32.1	115.7	EPSG:4326	10000.0	0.001																																																		https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
1100759826																										6b420053-4350-4833-8c43-e343a8b02211										CC-BY 3.0 (Au)																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{dcterms:type:PhysicalObject,dcterms:modified:2015/6/2}	6b420053-4350-4833-8c43-e343a8b02211	P.3655		West Australian Museum Exchanged.													PRESENT								ecatalogue.irn:1060888|urn:catalog:AM:Invertebrates - Marine & Other:P.3655																																		Australia	AU	Western Australia																-33.1	115.9	EPSG:4326	10000.0	0.001																																																		https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
1100759817																										31e7c2e7-2319-47e6-8b3e-bf6ef707ef44										CC-BY 3.0 (Au)																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{dcterms:type:PhysicalObject,dcterms:modified:2015/6/2}	31e7c2e7-2319-47e6-8b3e-bf6ef707ef44	P.3646		West Australian Museum Exchanged.													PRESENT								ecatalogue.irn:1060876|urn:catalog:AM:Invertebrates - Marine & Other:P.3646																																		Australia	AU	Western Australia																-33.1	115.9	EPSG:4326	10000.0	0.001																																																		https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
1100759814																										231d5d5e-7dd5-4ef5-8446-d76c211016ca										CC-BY 3.0 (Au)																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{dcterms:type:PhysicalObject,dcterms:modified:2015/6/2}	231d5d5e-7dd5-4ef5-8446-d76c211016ca	P.3649		West Australian Museum Exchanged.													PRESENT								ecatalogue.irn:1060881|urn:catalog:AM:Invertebrates - Marine & Other:P.3649																																		Australia	AU	Western Australia																-33.1	115.9	EPSG:4326	10000.0	0.001																																																		https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax				tenuimanus			species		(Smith, 1912)	Margaret River Hairy Marron				
