gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
1272741009																										fe3d4628-5ac8-4998-9a83-6f1f11ec6f66									en	CC0_1_0			2020-09-08T14:05:00Z																	urn:lsid:biocol.org:col:34978	urn:lsid:biocol.org:col:34978	Invertebrates	NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{type:PhysicalObject}	fe3d4628-5ac8-4998-9a83-6f1f11ec6f66	J46749		Clark, E.		1											PRESENT	Whole;Wet;ethanol 70%																		1936-01-01T00:00:00	1936			1936					hand								Australia | Western Australia	OCEANIA				AU	Western Australia												-34.0	115.1	10000.0																																			E Clark		1936-01-01T00:00:00											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron	ICZN	ACCEPTED			39905320-6c8a-11de-8226-b8a03c50a862	AU	2023-01-15T10:58:32.513Z								CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T10:58:32.513Z	2023-01-15T08:26:34.827Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.4_1	Augusta-Margaret River			CR	
1272741004																										013f71bb-d111-4eff-acf3-f573fda88774									en	CC0_1_0			2020-09-08T14:05:00Z																	urn:lsid:biocol.org:col:34978	urn:lsid:biocol.org:col:34978	Invertebrates	NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{type:PhysicalObject}	013f71bb-d111-4eff-acf3-f573fda88774	J46746		Curlis, L.;Morrissy, N.		1											PRESENT	Whole;Wet;ethanol 70%																		1971-02-25T00:00:00	1971			1971	2	25											Australia | Western Australia	OCEANIA				AU	Western Australia												-34.6	115.8	10000.0								Dr C A. Farrelly - Museum Victoria	2013-03-26T00:00	Geoscience Australia - Place names website	Geoscience Australia Place Name Search																								L Curlis		1971-01-01T00:00:00											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron	ICZN	ACCEPTED			39905320-6c8a-11de-8226-b8a03c50a862	AU	2023-01-15T10:58:14.231Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_COLLECTION_MISMATCH		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T10:58:14.231Z	2023-01-15T08:26:34.827Z	false										CR	
1272741000																										d949e00d-828f-490d-8aaf-813563667ec7									en	CC0_1_0			2020-09-08T14:05:00Z																	urn:lsid:biocol.org:col:34978	urn:lsid:biocol.org:col:34978	Invertebrates	NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{type:PhysicalObject}	d949e00d-828f-490d-8aaf-813563667ec7	J46745		Neboiss, Arturs		1											PRESENT	Whole;Wet;ethanol 70%																		1968-01-05T00:00:00	1968			1968	1	5											Australia | Western Australia	OCEANIA				AU	Western Australia												-32.6	115.8	10000.0								Dr C A. Farrelly - Museum Victoria	2013-03-26T00:00	Geoscience Australia - Place names website	Geoscience Australia Place Name Search																								Arturs Neboiss													https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron	ICZN	ACCEPTED			39905320-6c8a-11de-8226-b8a03c50a862	AU	2023-01-15T10:58:32.218Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_COLLECTION_MISMATCH		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T10:58:32.218Z	2023-01-15T08:26:34.827Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.89_1	Murray			CR	
1272740996																										49179cb5-a691-443e-aab5-6af7a9187797									en	CC0_1_0			2020-09-08T14:05:00Z																	urn:lsid:biocol.org:col:34978	urn:lsid:biocol.org:col:34978	Invertebrates	NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{type:PhysicalObject}	49179cb5-a691-443e-aab5-6af7a9187797	J46744		Clark, E.		1											PRESENT	Whole;Wet;ethanol 70%																		1936-01-01T00:00:00	1936			1936					hand								Australia | Western Australia	OCEANIA				AU	Western Australia												-34.0	115.1	10000.0																																			E Clark		1936-01-01T00:00:00											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron	ICZN	ACCEPTED			39905320-6c8a-11de-8226-b8a03c50a862	AU	2023-01-15T10:58:49Z								CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T10:58:49Z	2023-01-15T08:26:34.827Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.4_1	Augusta-Margaret River			CR	
1272740992																										3ec6bf0e-1e0c-4cf5-9182-3a8733739521									en	CC0_1_0			2020-09-08T14:05:00Z																	urn:lsid:biocol.org:col:34978	urn:lsid:biocol.org:col:34978	Invertebrates	NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{type:PhysicalObject}	3ec6bf0e-1e0c-4cf5-9182-3a8733739521	J46743		Neboiss, Arturs		1											PRESENT	Whole;Wet;ethanol 70%																		1968-01-05T00:00:00	1968			1968	1	5											Australia | Western Australia	OCEANIA				AU	Western Australia												-32.6	115.8	10000.0								Dr C A. Farrelly - Museum Victoria	2013-03-26T00:00	Geoscience Australia - Place names website	Geoscience Australia Place Name Search																								Arturs Neboiss		1968-01-01T00:00:00											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron	ICZN	ACCEPTED			39905320-6c8a-11de-8226-b8a03c50a862	AU	2023-01-15T10:58:22.686Z								CONTINENT_DERIVED_FROM_COORDINATES;RECORDED_DATE_INVALID;INSTITUTION_COLLECTION_MISMATCH		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T10:58:22.686Z	2023-01-15T08:26:34.827Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.89_1	Murray			CR	
1272740988																										b133ad62-5172-49e5-a2d8-c113b76685d3									en	CC0_1_0			2020-09-08T14:05:00Z																	urn:lsid:biocol.org:col:34978	urn:lsid:biocol.org:col:34978	Invertebrates	NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{type:PhysicalObject}	b133ad62-5172-49e5-a2d8-c113b76685d3	J46742		Kane, J.		2											PRESENT	Whole;Wet;ethanol 70%																																			Australia | Western Australia	OCEANIA				AU	Western Australia														10000.0																																			E F. Riek		1967-01-01T00:00:00											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron	ICZN	ACCEPTED			39905320-6c8a-11de-8226-b8a03c50a862	AU	2023-01-15T10:58:53.220Z								CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_COLLECTION_MISMATCH		false	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T10:58:53.220Z	2023-01-15T08:26:34.827Z	false										CR	
1272740984																										c2095d1c-e2f3-456f-804a-98ff0646b46a									en	CC0_1_0			2021-09-15T14:49:00Z								Museums Victoria							PhysicalObject		urn:lsid:biocol.org:col:34978			NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.		c2095d1c-e2f3-456f-804a-98ff0646b46a	J46741		Kane, J.		2											PRESENT	Whole;Wet;ethanol 70%																																			Australia | Western Australia	OCEANIA				AU	Western Australia														10000.0																																			E F. Riek		1967-01-01T00:00:00											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron	ICZN	ACCEPTED			39905320-6c8a-11de-8226-b8a03c50a862	AU	2023-01-15T10:58:53.169Z								CONTINENT_DERIVED_FROM_COUNTRY;INSTITUTION_COLLECTION_MISMATCH		false	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T10:58:53.169Z	2023-01-15T08:26:34.827Z	false										CR	
1272740981																										4562dc20-4663-45ae-8049-4f9520229fa1									en	CC0_1_0			2021-09-15T14:48:00Z								Museums Victoria							PhysicalObject		urn:lsid:biocol.org:col:34978			NMV	Invertebrates		NMV	PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.		4562dc20-4663-45ae-8049-4f9520229fa1	J46740		Clark, E.		1											PRESENT	Whole;Wet;ethanol 70%																		1936-01-01T00:00:00				1936					hand								Australia | Western Australia	OCEANIA				AU	Western Australia												-33.9	115.1	10000.0																																			E Clark		1936-01-01T00:00:00											https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912							Arthropoda | Crustacea | Multicrustacea | Malacostraca | Eumalacostraca | Eucarida | Decapoda | Macrura reptantia | Astacidea | Parastacidae	Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron	ICZN	ACCEPTED			39905320-6c8a-11de-8226-b8a03c50a862	AU	2023-01-15T10:58:23.216Z								CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_COLLECTION_MISMATCH		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T10:58:23.216Z	2023-01-15T08:26:34.827Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.4_1	Augusta-Margaret River			CR	
1253339925																										d88ef9a1-bbb0-4c32-b8ae-a286bc5a35ee										CC_BY_4_0																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN			{dcterms:type:PhysicalObject,dcterms:modified:2015/8/20}	d88ef9a1-bbb0-4c32-b8ae-a286bc5a35ee	P.13443															PRESENT							ecatalogue.irn:1052373;urn:catalog:AM:Invertebrates - Marine & Other:P.13443									urn:australianmuseum.net.au:Events:1020425																																																																																								https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			dce8feb0-6c89-11de-8225-b8a03c50a862	AU	2023-01-15T11:24:10.385Z								COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		false	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T11:24:10.385Z	2023-01-15T08:26:40.655Z											CR	
1253339878																										115130d9-7024-4913-b4f1-850a253052a1										CC_BY_4_0																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN			{dcterms:type:PhysicalObject,dcterms:modified:2015/8/20}	115130d9-7024-4913-b4f1-850a253052a1	P.13442															PRESENT							ecatalogue.irn:1052372;urn:catalog:AM:Invertebrates - Marine & Other:P.13442									urn:australianmuseum.net.au:Events:1020425																																																																																								https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			dce8feb0-6c89-11de-8225-b8a03c50a862	AU	2023-01-15T11:24:31.482Z								COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		false	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T11:24:31.482Z	2023-01-15T08:26:40.655Z											CR	
1100759874																										04ef0915-a9fc-48e2-bf0d-f5c99bbad91c										CC_BY_4_0																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{dcterms:type:PhysicalObject,dcterms:modified:2015/6/2}	04ef0915-a9fc-48e2-bf0d-f5c99bbad91c	P.3657		West Australian Museum Exchanged.													PRESENT							ecatalogue.irn:1060890;urn:catalog:AM:Invertebrates - Marine & Other:P.3657																														OCEANIA				AU	Western Australia												-33.1	115.9	10000.0	0.001																																															https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			dce8feb0-6c89-11de-8225-b8a03c50a862	AU	2023-01-15T11:23:34.723Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T11:23:34.723Z	2023-01-15T08:26:40.655Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.56_1	Harvey			CR	
1100759836																										22aab528-d0a1-4b06-a203-263c7e06f74a										CC_BY_4_0																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{dcterms:type:PhysicalObject,dcterms:modified:2015/6/2}	22aab528-d0a1-4b06-a203-263c7e06f74a	P.3656		West Australian Museum Exchanged.													PRESENT							ecatalogue.irn:1060889;urn:catalog:AM:Invertebrates - Marine & Other:P.3656																														OCEANIA				AU	Western Australia												-33.1	115.9	10000.0	0.001																																															https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			dce8feb0-6c89-11de-8225-b8a03c50a862	AU	2023-01-15T11:24:35.522Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T11:24:35.522Z	2023-01-15T08:26:40.655Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.56_1	Harvey			CR	
1100759835																										e52584a6-c8da-4d4d-a59c-51e8907bfbb4										CC_BY_4_0																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{dcterms:type:PhysicalObject,dcterms:modified:2015/6/2}	e52584a6-c8da-4d4d-a59c-51e8907bfbb4	P.3654		West Australian Museum Exchanged.													PRESENT							ecatalogue.irn:1060887;urn:catalog:AM:Invertebrates - Marine & Other:P.3654																														OCEANIA				AU	Western Australia												-33.1	115.9	10000.0	0.001																																															https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			dce8feb0-6c89-11de-8225-b8a03c50a862	AU	2023-01-15T11:24:12.201Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T11:24:12.201Z	2023-01-15T08:26:40.655Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.56_1	Harvey			CR	
1100759832																										a1571fc5-dc78-4fcb-939f-a816826ede53										CC_BY_4_0																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{dcterms:type:PhysicalObject,dcterms:modified:2015/6/2}	a1571fc5-dc78-4fcb-939f-a816826ede53	P.3653		West Australian Museum Exchanged.													PRESENT							ecatalogue.irn:1060886;urn:catalog:AM:Invertebrates - Marine & Other:P.3653																														OCEANIA				AU	Western Australia												-33.1	115.9	10000.0	0.001																																															https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			dce8feb0-6c89-11de-8225-b8a03c50a862	AU	2023-01-15T11:24:55.676Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T11:24:55.676Z	2023-01-15T08:26:40.655Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.56_1	Harvey			CR	
1100759831																										73181b28-b924-4549-ba71-7b02de973308										CC_BY_4_0																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{dcterms:type:PhysicalObject,dcterms:modified:2015/6/2}	73181b28-b924-4549-ba71-7b02de973308	P.3658		Western Australian Museum													PRESENT							ecatalogue.irn:1060891;urn:catalog:AM:Invertebrates - Marine & Other:P.3658																														OCEANIA				AU	Western Australia												-32.1	115.7	10000.0	0.001																																															https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			dce8feb0-6c89-11de-8225-b8a03c50a862	AU	2023-01-15T11:24:46.627Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T11:24:46.627Z	2023-01-15T08:26:40.655Z	false										CR	
1100759826																										6b420053-4350-4833-8c43-e343a8b02211										CC_BY_4_0																							AM	Invertebrates - Marine & Other			PRESERVED_SPECIMEN		Record is Western Australia in Sensitive. Generalised to 10km by WA DEC.	{dcterms:type:PhysicalObject,dcterms:modified:2015/6/2}	6b420053-4350-4833-8c43-e343a8b02211	P.3655		West Australian Museum Exchanged.													PRESENT							ecatalogue.irn:1060888;urn:catalog:AM:Invertebrates - Marine & Other:P.3655																														OCEANIA				AU	Western Australia												-33.1	115.9	10000.0	0.001																																															https://biodiversity.org.au/afd/taxa/c10b9392-526f-4188-a379-7dce29a8da67	Cherax tenuimanus Smith, 1912	Cherax tenuimanus (Smith, 1912)			(Smith, 1912)				Animalia	Arthropoda	Malacostraca	Decapoda	Parastacidae		Cherax	Cherax			tenuimanus			SPECIES		Margaret River Hairy Marron		ACCEPTED			dce8feb0-6c89-11de-8225-b8a03c50a862	AU	2023-01-15T11:24:42.738Z								CONTINENT_DERIVED_FROM_COORDINATES;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY		true	false	4648604	4648604	1	54	229	637	8670	4417557		4648604	Cherax tenuimanus	Cherax tenuimanus Smith, 1912	Cherax tenuimanus		DWC_ARCHIVE	2023-01-15T11:24:42.738Z	2023-01-15T08:26:40.655Z	false		AUS	Australia	AUS.11_1	Western Australia	AUS.11.56_1	Harvey			CR	
